rmse,mae,mape,mase,model,fold,n_test,arm
47.171871282051036,40.83365258215963,34.94402725276525,2.451352589936868,rolling_mean_15,7,71,dense
48.21354884308736,42.304511660124696,36.50192846393064,2.5396521659531737,train_mean,7,71,dense
82.18226175081136,73.28788732394365,55.90618253651054,4.3996664770822465,seasonal_naive_24,7,71,dense
23.519247548371602,17.09622520669964,14.546678437780969,1.0263317946946844,ridge,7,71,dense
21.88753605398404,15.09476770572185,12.939347151272976,0.9061789864491139,random_forest,7,71,dense
20.22915472298765,14.280307253985336,11.797101959876834,0.8572847628978819,xgboost,7,71,dense
20.687010115139305,15.697421126631752,13.262796469440175,0.9423578715294862,cnn_cov,7,71,dense
22.49882441315046,16.543628224468033,14.655720426753946,0.9931579305428261,lstm_cov,7,71,dense
22.25152495426193,16.42324250120408,14.469500560260485,0.9859308559155749,gru_cov,7,71,dense
22.019168930186307,16.40574145870685,14.438854153217228,0.98488022186402,rnn_cov,7,71,dense
23.739432755811144,17.318612434262434,14.783501134286478,1.03968229046917,dlinear,7,71,dense
23.878165377111237,17.307369762844143,14.731183656413627,1.0390073630513108,nlinear,7,71,dense
20.3543621366717,14.22489538300523,12.379654790696678,0.8539582411480329,tcn,7,71,dense
22.87627003031304,17.148899319162993,15.39943097144924,1.029493961531214,transformer,7,71,dense
22.444146451258742,14.716777106913645,11.695343980441422,0.8834872071257743,nbeatsx,7,71,dense
23.35151684692524,14.82845397009566,13.124635508041601,0.8901914657577064,nbeats,7,71,dense
22.217004748615416,13.846250000000001,11.769277074468782,0.8026087824796384,persistence,0,64,dense_covariates
22.55274983233752,15.558125,12.227333355157661,0.9018389646233474,seasonal_naive_15,0,64,dense_covariates
35.162209183314445,30.005377906976747,21.618948255504613,1.7392853537788244,drift,0,64,dense_covariates
34.05211618322062,27.745208333333327,20.848923657743878,1.608272844998507,rolling_mean_15,0,64,dense_covariates
33.41321644128743,26.89336594202898,20.80747525478881,1.5588951301262979,train_mean,0,64,dense_covariates
62.535967450739896,54.690625,36.88348014076493,3.1701851363582536,seasonal_naive_24,0,64,dense_covariates
22.116773658336626,16.954803552871816,12.19056810979672,0.9827985365533553,ridge,0,64,dense_covariates
19.493117312613105,12.933796328849443,8.913854526480515,0.749717687051546,random_forest,0,64,dense_covariates
19.30179962155743,13.40995651245117,9.230659833904554,0.7773186869775811,xgboost,0,64,dense_covariates
20.237468628379162,14.05124726765824,9.845250475045672,0.8144916104949373,cnn_cov,0,64,dense_covariates
17.52291721742448,12.191646883540528,8.789962518135289,0.7066984101558286,lstm_cov,0,64,dense_covariates
16.75139478530053,11.722236103316861,8.41748835778266,0.6794886447104456,gru_cov,0,64,dense_covariates
21.358392674573217,16.095137735756374,11.361564816285652,0.9329673306445794,rnn_cov,0,64,dense_covariates
23.446817267927784,17.6646923612468,12.44315314727398,1.0239478002302185,dlinear,0,64,dense_covariates
21.59599940507604,16.3113369978012,11.43557190164542,0.9454994910838892,nlinear,0,64,dense_covariates
20.01938336188949,14.198662734648856,10.279388923556382,0.8230366641000655,tcn,0,64,dense_covariates
18.790898119650393,13.308622772134616,9.87981899867944,0.7714447969395146,transformer,0,64,dense_covariates
20.86442301560225,15.053067749950557,11.160969696086656,0.8725629234898493,nbeatsx,0,64,dense_covariates
16.92101046799354,11.885734256973908,8.542407292952829,0.6889659439101821,nbeats,0,64,dense_covariates
33.743654218237836,18.15,21.43764349610528,1.0691261923247874,persistence,1,64,dense_covariates
36.7334125830966,20.762500000000003,23.10690702658165,1.2230155684927495,seasonal_naive_15,1,64,dense_covariates
77.89357712707064,64.08457107843137,73.06035938746707,3.7749032211487896,drift,1,64,dense_covariates
44.94696735783925,37.3065,39.00680446343849,2.197540291678495,rolling_mean_15,1,64,dense_covariates
49.51616836311511,40.519333740831286,45.295011911211816,2.3867923414805645,train_mean,1,64,dense_covariates
