fold,tau,method,timestamp,group,y_true,allocation,point_forecast
0,0.8,marginal,2025-04-27 12:41:00,baseline,91.52,144.6069631958008,133.11068725585938
0,0.8,marginal,2025-04-27 14:20:00,baseline,93.28,148.12945465087893,136.6331787109375
0,0.8,marginal,2025-04-27 15:59:00,baseline,101.2,153.163649597168,141.66737365722656
0,0.8,marginal,2025-04-27 17:38:00,baseline,109.12,158.57199005126955,147.07571411132812
0,0.8,marginal,2025-04-27 19:17:00,baseline,145.2,168.10589508056643,156.609619140625
0,0.8,marginal,2025-04-27 20:56:00,baseline,153.12,179.87396148681643,168.377685546875
0,0.8,marginal,2025-04-27 22:35:00,baseline,157.52,188.22181610107424,176.7255401611328
0,0.8,marginal,2025-04-28 00:14:00,baseline,192.72,193.68933013916018,182.19305419921875
0,0.8,marginal,2025-04-28 01:53:00,baseline,193.6,202.81236175537111,191.3160858154297
0,0.8,marginal,2025-04-28 03:32:00,baseline,193.6,183.1916799926758,171.69540405273438
0,0.8,marginal,2025-04-28 05:11:00,baseline,192.72,160.127272644043,148.63099670410156
0,0.8,marginal,2025-04-28 06:50:00,baseline,161.04,132.87055114746096,121.37427520751953
0,0.8,marginal,2025-04-28 08:28:00,baseline,154.0,117.88466552734376,106.38838958740234
0,0.8,marginal,2025-04-28 10:07:00,baseline,93.28,114.40114501953126,102.90486907958984
0,0.8,marginal,2025-04-28 11:46:00,baseline,93.28,123.92640594482423,112.43013000488281
0,0.8,marginal,2025-04-28 13:25:00,baseline,125.84,134.00257781982424,122.50630187988281
0,0.8,marginal,2025-04-28 15:04:00,baseline,139.04,156.52355865478518,145.02728271484375
0,0.8,marginal,2025-04-28 16:43:00,baseline,146.08,164.3427267456055,152.84645080566406
0,0.8,marginal,2025-04-28 18:22:00,baseline,148.72,169.8185110473633,158.32223510742188
0,0.8,marginal,2025-04-28 20:01:00,baseline,151.36,177.01640228271486,165.52012634277344
0,0.8,marginal,2025-04-28 21:40:00,baseline,161.04,173.72572235107424,162.2294464111328
0,0.8,marginal,2025-04-28 23:19:00,baseline,194.48,179.80888275146486,168.31260681152344
0,0.8,marginal,2025-04-29 00:58:00,baseline,195.36,207.86085418701174,196.3645782470703
0,0.8,marginal,2025-04-29 02:37:00,baseline,195.36,199.20445159912111,187.7081756591797
0,0.8,marginal,2025-04-29 04:16:00,baseline,193.6,170.17077545166018,158.67449951171875
0,0.8,marginal,2025-04-29 05:54:00,baseline,153.12,151.05441192626955,139.55813598632812
0,0.8,marginal,2025-04-29 07:33:00,baseline,131.12,118.19381622314454,106.69754028320312
0,0.8,marginal,2025-04-29 09:12:00,baseline,58.08,122.46774963378907,110.97147369384766
0,0.8,marginal,2025-04-29 10:51:00,baseline,95.92,92.81406311035157,81.31778717041016
0,0.8,marginal,2025-04-29 12:30:00,baseline,98.56,127.56980041503907,116.07352447509766
0,0.8,marginal,2025-04-29 14:09:00,baseline,118.8,134.72398284912111,123.22770690917969
0,0.8,marginal,2025-04-29 15:48:00,baseline,112.2,157.8712911987305,146.37501525878906
0,0.8,marginal,2025-04-29 17:27:00,baseline,126.72,165.9452658081055,154.44898986816406
0,0.8,marginal,2025-04-29 19:06:00,baseline,141.24,171.3442678833008,159.84799194335938
0,0.8,marginal,2025-04-29 20:45:00,baseline,155.76,176.75089935302736,165.25462341308594
0,0.8,marginal,2025-04-29 22:24:00,baseline,176.0,181.12695220947268,169.63067626953125
0,0.8,marginal,2025-04-30 00:03:00,baseline,186.56,200.56378082275393,189.0675048828125
0,0.8,marginal,2025-04-30 01:41:00,baseline,190.96,206.59814361572268,195.10186767578125
0,0.8,marginal,2025-04-30 03:20:00,baseline,190.96,197.0570822143555,185.56080627441406
0,0.8,marginal,2025-04-30 04:59:00,baseline,190.08,169.24583343505861,157.7495574951172
0,0.8,marginal,2025-04-30 06:38:00,baseline,161.04,130.68733886718752,119.1910629272461
0,0.8,marginal,2025-04-30 08:17:00,baseline,160.16,122.37042907714844,110.87415313720703
0,0.8,marginal,2025-04-30 09:56:00,baseline,101.2,120.87856201171876,109.38228607177734
0,0.8,marginal,2025-04-30 11:35:00,baseline,101.2,125.47087768554688,113.97460174560547
0,0.8,marginal,2025-04-30 13:14:00,baseline,112.64,146.93229583740236,135.43601989746094
0,0.8,marginal,2025-04-30 14:53:00,baseline,130.24,164.81698516845705,153.32070922851562
0,0.8,marginal,2025-04-30 16:32:00,baseline,146.96,161.90357879638674,150.4073028564453
0,0.8,marginal,2025-04-30 18:11:00,baseline,148.72,164.98759368896486,153.49131774902344
0,0.8,marginal,2025-04-30 19:50:00,baseline,150.48,168.95841888427736,157.46214294433594
0,0.8,marginal,2025-04-30 21:28:00,baseline,163.68,169.99687103271486,158.50059509277344
0,0.8,marginal,2025-04-30 23:07:00,baseline,172.48,179.47607330322268,167.97979736328125
0,0.8,marginal,2025-05-01 00:46:00,baseline,177.76,191.2042532348633,179.70797729492188
0,0.8,marginal,2025-05-01 02:25:00,baseline,178.64,193.56205657958986,182.06578063964844
0,0.8,marginal,2025-05-01 04:04:00,baseline,178.64,173.039382019043,161.54310607910156
0,0.8,marginal,2025-05-01 05:43:00,baseline,168.08,127.04399780273438,115.54772186279297
0,0.8,marginal,2025-05-01 07:22:00,baseline,166.32,101.26586059570313,89.76958465576172
0,0.8,marginal,2025-05-01 09:01:00,baseline,164.56,118.97135070800782,107.4750747680664
0,0.8,marginal,2025-05-01 10:40:00,baseline,93.28,113.85316375732423,102.35688781738281
0,0.8,marginal,2025-05-01 12:19:00,baseline,100.32,131.07099060058596,119.57471466064453
0,0.8,marginal,2025-05-01 13:58:00,baseline,119.68,139.9786672973633,128.48239135742188
0,0.8,marginal,2025-05-01 15:37:00,baseline,129.36,152.67578033447268,141.17950439453125
0,0.8,marginal,2025-05-01 17:16:00,baseline,152.24,163.21606353759768,151.71978759765625
0,0.8,marginal,2025-05-01 18:54:00,baseline,153.12,171.50831512451174,160.0120391845703
0,0.8,marginal,2025-05-01 20:33:00,baseline,154.0,175.21656707763674,163.7202911376953
0,0.8,marginal,2025-05-01 22:12:00,baseline,154.88,176.1035452270508,164.60726928710938
0,0.8,adaptive,2025-04-27 12:41:00,baseline,91.52,153.24624080724377,133.11068725585938
0,0.8,adaptive,2025-04-27 14:20:00,baseline,93.28,162.67672139492763,136.6331787109375
0,0.8,adaptive,2025-04-27 15:59:00,baseline,101.2,158.8384656410214,141.66737365722656
0,0.8,adaptive,2025-04-27 17:38:00,baseline,109.12,176.72822437540515,147.07571411132812
0,0.8,adaptive,2025-04-27 19:17:00,baseline,145.2,163.6515884455507,156.609619140625
0,0.8,adaptive,2025-04-27 20:56:00,baseline,153.12,172.84833250443384,168.377685546875
0,0.8,adaptive,2025-04-27 22:35:00,baseline,157.52,178.43040071600964,176.7255401611328
0,0.8,adaptive,2025-04-28 00:14:00,baseline,192.72,183.89791475409558,182.19305419921875
0,0.8,adaptive,2025-04-28 01:53:00,baseline,193.6,198.67515237970144,191.3160858154297
0,0.8,adaptive,2025-04-28 03:32:00,baseline,193.6,181.8169700002877,171.69540405273438
0,0.8,adaptive,2025-04-28 05:11:00,baseline,192.72,175.76827968535042,148.63099670410156
0,0.8,adaptive,2025-04-28 06:50:00,baseline,161.04,150.6292684491993,121.37427520751953
0,0.8,adaptive,2025-04-28 08:28:00,baseline,154.0,110.5259272942946,106.38838958740234
0,0.8,adaptive,2025-04-28 10:07:00,baseline,93.28,107.52547891239718,102.90486907958984
0,0.8,adaptive,2025-04-28 11:46:00,baseline,93.28,129.11500709692035,112.43013000488281
0,0.8,adaptive,2025-04-28 13:25:00,baseline,125.84,135.6261808596804,122.50630187988281
0,0.8,adaptive,2025-04-28 15:04:00,baseline,139.04,152.59612529163036,145.02728271484375
0,0.8,adaptive,2025-04-28 16:43:00,baseline,146.08,159.4974158904151,152.84645080566406
0,0.8,adaptive,2025-04-28 18:22:00,baseline,148.72,165.8484023192366,158.32223510742188
0,0.8,adaptive,2025-04-28 20:01:00,baseline,151.36,177.83120267845888,165.52012634277344
0,0.8,adaptive,2025-04-28 21:40:00,baseline,161.04,176.21822882314123,162.2294464111328
0,0.8,adaptive,2025-04-28 23:19:00,baseline,194.48,184.73963114198312,168.31260681152344
0,0.8,adaptive,2025-04-29 00:58:00,baseline,195.36,203.36078189904242,196.3645782470703
0,0.8,adaptive,2025-04-29 02:37:00,baseline,195.36,201.12510731817355,187.7081756591797
0,0.8,adaptive,2025-04-29 04:16:00,baseline,193.6,171.98370266005628,158.67449951171875
0,0.8,adaptive,2025-04-29 05:54:00,baseline,153.12,159.81613695132103,139.55813598632812
0,0.8,adaptive,2025-04-29 07:33:00,baseline,131.12,124.30710630268297,106.69754028320312
0,0.8,adaptive,2025-04-29 09:12:00,baseline,58.08,129.11989764658122,110.97147369384766
0,0.8,adaptive,2025-04-29 10:51:00,baseline,95.92,108.4914002876391,81.31778717041016
0,0.8,adaptive,2025-04-29 12:30:00,baseline,98.56,135.91171635299523,116.07352447509766
0,0.8,adaptive,2025-04-29 14:09:00,baseline,118.8,160.78883218943054,123.22770690917969
0,0.8,adaptive,2025-04-29 15:48:00,baseline,112.2,151.42198657527567,146.37501525878906
0,0.8,adaptive,2025-04-29 17:27:00,baseline,126.72,162.2452248243898,154.44898986816406
0,0.8,adaptive,2025-04-29 19:06:00,baseline,141.24,167.33483845510307,159.84799194335938
0,0.8,adaptive,2025-04-29 20:45:00,baseline,155.76,171.49246649446948,165.25462341308594
0,0.8,adaptive,2025-04-29 22:24:00,baseline,176.0,171.39274630618624,169.63067626953125
0,0.8,adaptive,2025-04-30 00:03:00,baseline,186.56,192.72271396424577,189.0675048828125
0,0.8,adaptive,2025-04-30 01:41:00,baseline,190.96,197.94641567814855,195.10186767578125
0,0.8,adaptive,2025-04-30 03:20:00,baseline,190.96,196.84555230547977,185.56080627441406
0,0.8,adaptive,2025-04-30 04:59:00,baseline,190.08,178.50511096053083,157.7495574951172
0,0.8,adaptive,2025-04-30 06:38:00,baseline,161.04,150.19862107825483,119.1910629272461
0,0.8,adaptive,2025-04-30 08:17:00,baseline,160.16,118.31264432703234,110.87415313720703
0,0.8,adaptive,2025-04-30 09:56:00,baseline,101.2,121.79393459756477,109.38228607177734
0,0.8,adaptive,2025-04-30 11:35:00,baseline,101.2,129.56184250346882,113.97460174560547
0,0.8,adaptive,2025-04-30 13:14:00,baseline,112.64,151.50999439700576,135.43601989746094
0,0.8,adaptive,2025-04-30 14:53:00,baseline,130.24,157.48027913954255,153.32070922851562
0,0.8,adaptive,2025-04-30 16:32:00,baseline,146.96,159.51682311592594,150.4073028564453
0,0.8,adaptive,2025-04-30 18:11:00,baseline,148.72,168.21138213617508,153.49131774902344
0,0.8,adaptive,2025-04-30 19:50:00,baseline,150.48,164.92677571324845,157.46214294433594
0,0.8,adaptive,2025-04-30 21:28:00,baseline,163.68,174.52316187450154,158.50059509277344
0,0.8,adaptive,2025-04-30 23:07:00,baseline,172.48,181.1237738421896,167.97979736328125
0,0.8,adaptive,2025-05-01 00:46:00,baseline,177.76,194.96034671656645,179.70797729492188
0,0.8,adaptive,2025-05-01 02:25:00,baseline,178.64,191.54175942940458,182.06578063964844
0,0.8,adaptive,2025-05-01 04:04:00,baseline,178.64,177.8685428495226,161.54310607910156
0,0.8,adaptive,2025-05-01 05:43:00,baseline,168.08,161.7693222306354,115.54772186279297
0,0.8,adaptive,2025-05-01 07:22:00,baseline,166.32,112.3611538833918,89.76958465576172
0,0.8,adaptive,2025-05-01 09:01:00,baseline,164.56,131.25216263139836,107.4750747680664
0,0.8,adaptive,2025-05-01 10:40:00,baseline,93.28,129.42206269843814,102.35688781738281
0,0.8,adaptive,2025-05-01 12:19:00,baseline,100.32,140.46241257832662,119.57471466064453
0,0.8,adaptive,2025-05-01 13:58:00,baseline,119.68,155.80630747693294,128.48239135742188
0,0.8,adaptive,2025-05-01 15:37:00,baseline,129.36,161.58097674112432,141.17950439453125
0,0.8,adaptive,2025-05-01 17:16:00,baseline,152.24,176.4177836321699,151.71978759765625
0,0.8,adaptive,2025-05-01 18:54:00,baseline,153.12,178.169174745305,160.0120391845703
0,0.8,adaptive,2025-05-01 20:33:00,baseline,154.0,183.3588062936931,163.7202911376953
0,0.8,adaptive,2025-05-01 22:12:00,baseline,154.88,187.3986076417293,164.60726928710938
0,0.8,mondrian,2025-04-27 12:41:00,baseline,91.52,144.6069631958008,133.11068725585938
0,0.8,mondrian,2025-04-27 14:20:00,baseline,93.28,148.12945465087893,136.6331787109375
0,0.8,mondrian,2025-04-27 15:59:00,baseline,101.2,153.163649597168,141.66737365722656
0,0.8,mondrian,2025-04-27 17:38:00,baseline,109.12,158.57199005126955,147.07571411132812
0,0.8,mondrian,2025-04-27 19:17:00,baseline,145.2,168.10589508056643,156.609619140625
0,0.8,mondrian,2025-04-27 20:56:00,baseline,153.12,179.87396148681643,168.377685546875
0,0.8,mondrian,2025-04-27 22:35:00,baseline,157.52,188.22181610107424,176.7255401611328
0,0.8,mondrian,2025-04-28 00:14:00,baseline,192.72,193.68933013916018,182.19305419921875
0,0.8,mondrian,2025-04-28 01:53:00,baseline,193.6,202.81236175537111,191.3160858154297
0,0.8,mondrian,2025-04-28 03:32:00,baseline,193.6,183.1916799926758,171.69540405273438
0,0.8,mondrian,2025-04-28 05:11:00,baseline,192.72,160.127272644043,148.63099670410156
0,0.8,mondrian,2025-04-28 06:50:00,baseline,161.04,132.87055114746096,121.37427520751953
0,0.8,mondrian,2025-04-28 08:28:00,baseline,154.0,117.88466552734376,106.38838958740234
0,0.8,mondrian,2025-04-28 10:07:00,baseline,93.28,114.40114501953126,102.90486907958984
0,0.8,mondrian,2025-04-28 11:46:00,baseline,93.28,123.92640594482423,112.43013000488281
0,0.8,mondrian,2025-04-28 13:25:00,baseline,125.84,134.00257781982424,122.50630187988281
0,0.8,mondrian,2025-04-28 15:04:00,baseline,139.04,156.52355865478518,145.02728271484375
0,0.8,mondrian,2025-04-28 16:43:00,baseline,146.08,164.3427267456055,152.84645080566406
0,0.8,mondrian,2025-04-28 18:22:00,baseline,148.72,169.8185110473633,158.32223510742188
0,0.8,mondrian,2025-04-28 20:01:00,baseline,151.36,177.01640228271486,165.52012634277344
0,0.8,mondrian,2025-04-28 21:40:00,baseline,161.04,173.72572235107424,162.2294464111328
0,0.8,mondrian,2025-04-28 23:19:00,baseline,194.48,179.80888275146486,168.31260681152344
0,0.8,mondrian,2025-04-29 00:58:00,baseline,195.36,207.86085418701174,196.3645782470703
0,0.8,mondrian,2025-04-29 02:37:00,baseline,195.36,199.20445159912111,187.7081756591797
0,0.8,mondrian,2025-04-29 04:16:00,baseline,193.6,170.17077545166018,158.67449951171875
0,0.8,mondrian,2025-04-29 05:54:00,baseline,153.12,151.05441192626955,139.55813598632812
0,0.8,mondrian,2025-04-29 07:33:00,baseline,131.12,118.19381622314454,106.69754028320312
0,0.8,mondrian,2025-04-29 09:12:00,baseline,58.08,122.46774963378907,110.97147369384766
0,0.8,mondrian,2025-04-29 10:51:00,baseline,95.92,92.81406311035157,81.31778717041016
0,0.8,mondrian,2025-04-29 12:30:00,baseline,98.56,127.56980041503907,116.07352447509766
0,0.8,mondrian,2025-04-29 14:09:00,baseline,118.8,134.72398284912111,123.22770690917969
0,0.8,mondrian,2025-04-29 15:48:00,baseline,112.2,157.8712911987305,146.37501525878906
0,0.8,mondrian,2025-04-29 17:27:00,baseline,126.72,165.9452658081055,154.44898986816406
0,0.8,mondrian,2025-04-29 19:06:00,baseline,141.24,171.3442678833008,159.84799194335938
0,0.8,mondrian,2025-04-29 20:45:00,baseline,155.76,176.75089935302736,165.25462341308594
0,0.8,mondrian,2025-04-29 22:24:00,baseline,176.0,181.12695220947268,169.63067626953125
0,0.8,mondrian,2025-04-30 00:03:00,baseline,186.56,200.56378082275393,189.0675048828125
0,0.8,mondrian,2025-04-30 01:41:00,baseline,190.96,206.59814361572268,195.10186767578125
0,0.8,mondrian,2025-04-30 03:20:00,baseline,190.96,197.0570822143555,185.56080627441406
0,0.8,mondrian,2025-04-30 04:59:00,baseline,190.08,169.24583343505861,157.7495574951172
0,0.8,mondrian,2025-04-30 06:38:00,baseline,161.04,130.68733886718752,119.1910629272461
0,0.8,mondrian,2025-04-30 08:17:00,baseline,160.16,122.37042907714844,110.87415313720703
0,0.8,mondrian,2025-04-30 09:56:00,baseline,101.2,120.87856201171876,109.38228607177734
0,0.8,mondrian,2025-04-30 11:35:00,baseline,101.2,125.47087768554688,113.97460174560547
0,0.8,mondrian,2025-04-30 13:14:00,baseline,112.64,146.93229583740236,135.43601989746094
0,0.8,mondrian,2025-04-30 14:53:00,baseline,130.24,164.81698516845705,153.32070922851562
0,0.8,mondrian,2025-04-30 16:32:00,baseline,146.96,161.90357879638674,150.4073028564453
0,0.8,mondrian,2025-04-30 18:11:00,baseline,148.72,164.98759368896486,153.49131774902344
0,0.8,mondrian,2025-04-30 19:50:00,baseline,150.48,168.95841888427736,157.46214294433594
0,0.8,mondrian,2025-04-30 21:28:00,baseline,163.68,169.99687103271486,158.50059509277344
0,0.8,mondrian,2025-04-30 23:07:00,baseline,172.48,179.47607330322268,167.97979736328125
0,0.8,mondrian,2025-05-01 00:46:00,baseline,177.76,191.2042532348633,179.70797729492188
0,0.8,mondrian,2025-05-01 02:25:00,baseline,178.64,193.56205657958986,182.06578063964844
0,0.8,mondrian,2025-05-01 04:04:00,baseline,178.64,173.039382019043,161.54310607910156
0,0.8,mondrian,2025-05-01 05:43:00,baseline,168.08,127.04399780273438,115.54772186279297
0,0.8,mondrian,2025-05-01 07:22:00,baseline,166.32,101.26586059570313,89.76958465576172
0,0.8,mondrian,2025-05-01 09:01:00,baseline,164.56,118.97135070800782,107.4750747680664
0,0.8,mondrian,2025-05-01 10:40:00,baseline,93.28,113.85316375732423,102.35688781738281
0,0.8,mondrian,2025-05-01 12:19:00,baseline,100.32,131.07099060058596,119.57471466064453
0,0.8,mondrian,2025-05-01 13:58:00,baseline,119.68,139.9786672973633,128.48239135742188
0,0.8,mondrian,2025-05-01 15:37:00,baseline,129.36,152.67578033447268,141.17950439453125
0,0.8,mondrian,2025-05-01 17:16:00,baseline,152.24,163.21606353759768,151.71978759765625
0,0.8,mondrian,2025-05-01 18:54:00,baseline,153.12,171.50831512451174,160.0120391845703
0,0.8,mondrian,2025-05-01 20:33:00,baseline,154.0,175.21656707763674,163.7202911376953
0,0.8,mondrian,2025-05-01 22:12:00,baseline,154.88,176.1035452270508,164.60726928710938
0,0.9,marginal,2025-04-27 12:41:00,baseline,91.52,152.7446398925781,133.11068725585938
0,0.9,marginal,2025-04-27 14:20:00,baseline,93.28,156.26713134765623,136.6331787109375
0,0.9,marginal,2025-04-27 15:59:00,baseline,101.2,161.3013262939453,141.66737365722656
0,0.9,marginal,2025-04-27 17:38:00,baseline,109.12,166.70966674804686,147.07571411132812
0,0.9,marginal,2025-04-27 19:17:00,baseline,145.2,176.24357177734373,156.609619140625
0,0.9,marginal,2025-04-27 20:56:00,baseline,153.12,188.01163818359373,168.377685546875
0,0.9,marginal,2025-04-27 22:35:00,baseline,157.52,196.35949279785154,176.7255401611328
0,0.9,marginal,2025-04-28 00:14:00,baseline,192.72,201.82700683593748,182.19305419921875
0,0.9,marginal,2025-04-28 01:53:00,baseline,193.6,210.95003845214842,191.3160858154297
0,0.9,marginal,2025-04-28 03:32:00,baseline,193.6,191.3293566894531,171.69540405273438
0,0.9,marginal,2025-04-28 05:11:00,baseline,192.72,168.2649493408203,148.63099670410156
0,0.9,marginal,2025-04-28 06:50:00,baseline,161.04,141.00822784423826,121.37427520751953
0,0.9,marginal,2025-04-28 08:28:00,baseline,154.0,126.02234222412109,106.38838958740234
0,0.9,marginal,2025-04-28 10:07:00,baseline,93.28,122.53882171630859,102.90486907958984
0,0.9,marginal,2025-04-28 11:46:00,baseline,93.28,132.06408264160154,112.43013000488281
0,0.9,marginal,2025-04-28 13:25:00,baseline,125.84,142.14025451660154,122.50630187988281
0,0.9,marginal,2025-04-28 15:04:00,baseline,139.04,164.66123535156248,145.02728271484375
0,0.9,marginal,2025-04-28 16:43:00,baseline,146.08,172.4804034423828,152.84645080566406
0,0.9,marginal,2025-04-28 18:22:00,baseline,148.72,177.9561877441406,158.32223510742188
0,0.9,marginal,2025-04-28 20:01:00,baseline,151.36,185.15407897949217,165.52012634277344
0,0.9,marginal,2025-04-28 21:40:00,baseline,161.04,181.86339904785154,162.2294464111328
0,0.9,marginal,2025-04-28 23:19:00,baseline,194.48,187.94655944824217,168.31260681152344
0,0.9,marginal,2025-04-29 00:58:00,baseline,195.36,215.99853088378904,196.3645782470703
0,0.9,marginal,2025-04-29 02:37:00,baseline,195.36,207.34212829589842,187.7081756591797
0,0.9,marginal,2025-04-29 04:16:00,baseline,193.6,178.30845214843748,158.67449951171875
0,0.9,marginal,2025-04-29 05:54:00,baseline,153.12,159.19208862304686,139.55813598632812
0,0.9,marginal,2025-04-29 07:33:00,baseline,131.12,126.33149291992187,106.69754028320312
0,0.9,marginal,2025-04-29 09:12:00,baseline,58.08,130.6054263305664,110.97147369384766
0,0.9,marginal,2025-04-29 10:51:00,baseline,95.92,100.9517398071289,81.31778717041016
0,0.9,marginal,2025-04-29 12:30:00,baseline,98.56,135.7074771118164,116.07352447509766
0,0.9,marginal,2025-04-29 14:09:00,baseline,118.8,142.86165954589842,123.22770690917969
0,0.9,marginal,2025-04-29 15:48:00,baseline,112.2,166.0089678955078,146.37501525878906
0,0.9,marginal,2025-04-29 17:27:00,baseline,126.72,174.0829425048828,154.44898986816406
0,0.9,marginal,2025-04-29 19:06:00,baseline,141.24,179.4819445800781,159.84799194335938
0,0.9,marginal,2025-04-29 20:45:00,baseline,155.76,184.88857604980467,165.25462341308594
0,0.9,marginal,2025-04-29 22:24:00,baseline,176.0,189.26462890624998,169.63067626953125
0,0.9,marginal,2025-04-30 00:03:00,baseline,186.56,208.70145751953123,189.0675048828125
0,0.9,marginal,2025-04-30 01:41:00,baseline,190.96,214.73582031249998,195.10186767578125
0,0.9,marginal,2025-04-30 03:20:00,baseline,190.96,205.1947589111328,185.56080627441406
0,0.9,marginal,2025-04-30 04:59:00,baseline,190.08,177.38351013183592,157.7495574951172
0,0.9,marginal,2025-04-30 06:38:00,baseline,161.04,138.82501556396483,119.1910629272461
0,0.9,marginal,2025-04-30 08:17:00,baseline,160.16,130.50810577392576,110.87415313720703
0,0.9,marginal,2025-04-30 09:56:00,baseline,101.2,129.01623870849608,109.38228607177734
0,0.9,marginal,2025-04-30 11:35:00,baseline,101.2,133.6085543823242,113.97460174560547
0,0.9,marginal,2025-04-30 13:14:00,baseline,112.64,155.06997253417967,135.43601989746094
0,0.9,marginal,2025-04-30 14:53:00,baseline,130.24,172.95466186523436,153.32070922851562
0,0.9,marginal,2025-04-30 16:32:00,baseline,146.96,170.04125549316404,150.4073028564453
0,0.9,marginal,2025-04-30 18:11:00,baseline,148.72,173.12527038574217,153.49131774902344
0,0.9,marginal,2025-04-30 19:50:00,baseline,150.48,177.09609558105467,157.46214294433594
0,0.9,marginal,2025-04-30 21:28:00,baseline,163.68,178.13454772949217,158.50059509277344
0,0.9,marginal,2025-04-30 23:07:00,baseline,172.48,187.61374999999998,167.97979736328125
0,0.9,marginal,2025-05-01 00:46:00,baseline,177.76,199.3419299316406,179.70797729492188
0,0.9,marginal,2025-05-01 02:25:00,baseline,178.64,201.69973327636717,182.06578063964844
0,0.9,marginal,2025-05-01 04:04:00,baseline,178.64,181.1770587158203,161.54310607910156
0,0.9,marginal,2025-05-01 05:43:00,baseline,168.08,135.1816744995117,115.54772186279297
0,0.9,marginal,2025-05-01 07:22:00,baseline,166.32,109.40353729248046,89.76958465576172
0,0.9,marginal,2025-05-01 09:01:00,baseline,164.56,127.10902740478515,107.4750747680664
0,0.9,marginal,2025-05-01 10:40:00,baseline,93.28,121.99084045410156,102.35688781738281
0,0.9,marginal,2025-05-01 12:19:00,baseline,100.32,139.20866729736326,119.57471466064453
0,0.9,marginal,2025-05-01 13:58:00,baseline,119.68,148.1163439941406,128.48239135742188
0,0.9,marginal,2025-05-01 15:37:00,baseline,129.36,160.81345703124998,141.17950439453125
0,0.9,marginal,2025-05-01 17:16:00,baseline,152.24,171.35374023437498,151.71978759765625
0,0.9,marginal,2025-05-01 18:54:00,baseline,153.12,179.64599182128904,160.0120391845703
0,0.9,marginal,2025-05-01 20:33:00,baseline,154.0,183.35424377441404,163.7202911376953
0,0.9,marginal,2025-05-01 22:12:00,baseline,154.88,184.2412219238281,164.60726928710938
0,0.9,adaptive,2025-04-27 12:41:00,baseline,91.52,167.78244801381314,133.11068725585938
0,0.9,adaptive,2025-04-27 14:20:00,baseline,93.28,181.47800897222328,136.6331787109375
0,0.9,adaptive,2025-04-27 15:59:00,baseline,101.2,171.23457635148873,141.66737365722656
0,0.9,adaptive,2025-04-27 17:38:00,baseline,109.12,198.13488857728964,147.07571411132812
0,0.9,adaptive,2025-04-27 19:17:00,baseline,145.2,168.7353088755591,156.609619140625
0,0.9,adaptive,2025-04-27 20:56:00,baseline,153.12,176.07577049647387,168.377685546875
0,0.9,adaptive,2025-04-27 22:35:00,baseline,157.52,179.66116927773575,176.7255401611328
0,0.9,adaptive,2025-04-28 00:14:00,baseline,192.72,185.1286833158217,182.19305419921875
0,0.9,adaptive,2025-04-28 01:53:00,baseline,193.6,203.987790850365,191.3160858154297
0,0.9,adaptive,2025-04-28 03:32:00,baseline,193.6,189.12390494464518,171.69540405273438
0,0.9,adaptive,2025-04-28 05:11:00,baseline,192.72,195.35915745447045,148.63099670410156
0,0.9,adaptive,2025-04-28 06:50:00,baseline,161.04,171.74895818122587,121.37427520751953
0,0.9,adaptive,2025-04-28 08:28:00,baseline,154.0,113.51288790994873,106.38838958740234
0,0.9,adaptive,2025-04-28 10:07:00,baseline,93.28,110.86117771893838,102.90486907958984
0,0.9,adaptive,2025-04-28 11:46:00,baseline,93.28,141.1601107990396,112.43013000488281
0,0.9,adaptive,2025-04-28 13:25:00,baseline,125.84,145.09765026273237,122.50630187988281
0,0.9,adaptive,2025-04-28 15:04:00,baseline,139.04,158.06020472353205,145.02728271484375
0,0.9,adaptive,2025-04-28 16:43:00,baseline,146.08,164.2988635560519,152.84645080566406
0,0.9,adaptive,2025-04-28 18:22:00,baseline,148.72,171.2816736610471,158.32223510742188
0,0.9,adaptive,2025-04-28 20:01:00,baseline,151.36,186.7187833498685,165.52012634277344
0,0.9,adaptive,2025-04-28 21:40:00,baseline,161.04,186.3169747647241,162.2294464111328
0,0.9,adaptive,2025-04-28 23:19:00,baseline,194.48,196.5985864394153,168.31260681152344
0,0.9,adaptive,2025-04-29 00:58:00,baseline,195.36,208.4114633061812,196.3645782470703
0,0.9,adaptive,2025-04-29 02:37:00,baseline,195.36,210.811024229959,187.7081756591797
0,0.9,adaptive,2025-04-29 04:16:00,baseline,193.6,181.59184848156804,158.67449951171875
0,0.9,adaptive,2025-04-29 05:54:00,baseline,153.12,174.44074108085454,139.55813598632812
0,0.9,adaptive,2025-04-29 07:33:00,baseline,131.12,137.01975906505626,106.69754028320312
0,0.9,adaptive,2025-04-29 09:12:00,baseline,58.08,142.22156134688035,110.97147369384766
0,0.9,adaptive,2025-04-29 10:51:00,baseline,95.92,128.10850541540123,81.31778717041016
0,0.9,adaptive,2025-04-29 12:30:00,baseline,98.56,150.23325298246496,116.07352447509766
0,0.9,adaptive,2025-04-29 14:09:00,baseline,118.8,187.90486347172416,123.22770690917969
0,0.9,adaptive,2025-04-29 15:48:00,baseline,112.2,155.06548317122682,146.37501525878906
0,0.9,adaptive,2025-04-29 17:27:00,baseline,126.72,167.87346277998378,154.44898986816406
0,0.9,adaptive,2025-04-29 19:06:00,baseline,141.24,172.73972349790864,159.84799194335938
