model_a,model_b,dm_stat,p_value,significant_fdr,winner
dlinear__default,gru_cov__tuned,2.4985252369494995,0.012782275895964146,True,gru_cov__tuned
dlinear__default,lstm_cov__default,-0.9426801315558812,0.3462756575478325,False,tie
dlinear__default,lstm_cov__default_cov,-6.088526038369652,2.194370685160152e-09,True,dlinear__default
dlinear__default,lstm_cov__tuned,2.096764005743071,0.03648961857866295,True,lstm_cov__tuned
dlinear__default,nbeats__default,3.1726524082202916,0.001598428320912948,True,nbeats__default
dlinear__default,nbeats__default_cov,3.1726524082202916,0.001598428320912948,True,nbeats__default_cov
dlinear__default,nbeats__tuned,2.746917479076579,0.006221283467626515,True,nbeats__tuned
dlinear__default,nbeatsx__default,-0.32777406915391905,0.743212421498415,False,tie
dlinear__default,nbeatsx__default_cov,-3.0556604825917497,0.002359180711019926,True,dlinear__default
dlinear__default,nbeatsx__tuned,2.8317915377982636,0.004805459052735328,True,nbeatsx__tuned
dlinear__default,nlinear__default,-1.78160285297909,0.07538869658451919,False,tie
dlinear__default,nlinear__default_cov,-7.184251941947947,2.3141488725286763e-12,True,dlinear__default
dlinear__default,nlinear__tuned,0.22459931231852415,0.8223778893411995,False,tie
dlinear__default,persistence,-5.9024526872482745,6.410330044559487e-09,True,dlinear__default
dlinear__default,random_forest__default,1.0006760492657185,0.31744182049315106,False,tie
dlinear__default,random_forest__default_cov,1.0006760492657234,0.3174418204931486,False,tie
dlinear__default,random_forest__tuned,0.37681673509992714,0.70646119079779,False,tie
dlinear__default,ridge__default,-1.2316190191801724,0.21863968150920043,False,tie
dlinear__default,ridge__default_cov,-1.2316190191801724,0.21863968150920043,False,tie
dlinear__default,ridge__tuned,2.8930287974556683,0.0039729800886170175,True,ridge__tuned
dlinear__default,rnn_cov__default,-1.5820949852142518,0.11422668020329363,False,tie
dlinear__default,rnn_cov__default_cov,-3.1781805444441025,0.0015688277095289305,True,dlinear__default
dlinear__default,rnn_cov__tuned,2.5449331644283104,0.011213299020194523,True,rnn_cov__tuned
dlinear__default,rolling_mean_17,-13.299580170824921,0.0,True,dlinear__default
dlinear__default,seasonal_naive_17,-14.930747329598512,0.0,True,dlinear__default
dlinear__default,seasonal_naive_24,-19.15876409595408,0.0,True,dlinear__default
dlinear__default,tcn__default,5.596494352798721,3.518368529853433e-08,True,tcn__default
dlinear__default,tcn__default_cov,-5.664934857664946,2.4197351899957198e-08,True,dlinear__default
dlinear__default,tcn__tuned,2.079993015419389,0.038007941313738636,False,tie
dlinear__default,train_mean,-14.605347368442239,0.0,True,dlinear__default
dlinear__default,transformer__default,-0.9253894059403909,0.3551861357956869,False,tie
dlinear__default,transformer__default_cov,-8.898245077052172,0.0,True,dlinear__default
dlinear__default,transformer__tuned,0.9908989759058748,0.322188787067754,False,tie
dlinear__default,xgboost__default,0.5059451016372295,0.6131063528237499,False,tie
dlinear__default,xgboost__default_cov,0.5059451016372295,0.6131063528237499,False,tie
dlinear__default,xgboost__tuned,0.2881924508611322,0.7733125197354296,False,tie
dlinear__default_cov,dlinear__tuned,6.767985932722555,3.4818148364479384e-11,True,dlinear__tuned
dlinear__default_cov,drift,-7.163001828289615,2.665867526729926e-12,True,dlinear__default_cov
dlinear__default_cov,gru_cov__default,6.793148377523448,2.966360490574971e-11,True,gru_cov__default
dlinear__default_cov,gru_cov__default_cov,6.11108348011764,1.92336924165204e-09,True,gru_cov__default_cov
dlinear__default_cov,gru_cov__tuned,7.5298978707166,2.298161660974074e-13,True,gru_cov__tuned
dlinear__default_cov,lstm_cov__default,7.0422807875373925,5.9185989442767095e-12,True,lstm_cov__default
dlinear__default_cov,lstm_cov__default_cov,4.71580628940116,3.0854196291230096e-06,True,lstm_cov__default_cov
dlinear__default_cov,lstm_cov__tuned,7.524194522438961,2.3003821070233244e-13,True,lstm_cov__tuned
dlinear__default_cov,nbeats__default,7.805528323618908,3.197442310920451e-14,True,nbeats__default
dlinear__default_cov,nbeats__default_cov,7.805528323618908,3.197442310920451e-14,True,nbeats__default_cov
dlinear__default_cov,nbeats__tuned,7.689606421404271,7.260858581048524e-14,True,nbeats__tuned
dlinear__default_cov,nbeatsx__default,7.322829695786658,9.123812816369536e-13,True,nbeatsx__default
dlinear__default_cov,nbeatsx__default_cov,6.5525383109523965,1.3460854653146725e-10,True,nbeatsx__default_cov
dlinear__default_cov,nbeatsx__tuned,7.6093052728795625,1.2745360322696797e-13,True,nbeatsx__tuned
dlinear__default_cov,nlinear__default,7.17851101233815,2.404521026733164e-12,True,nlinear__default
dlinear__default_cov,nlinear__default_cov,6.257830339982138,8.080036639768196e-10,True,nlinear__default_cov
dlinear__default_cov,nlinear__tuned,7.185984864771054,2.2875035199376725e-12,True,nlinear__tuned
dlinear__default_cov,persistence,4.309053876139857,1.955967152711402e-05,True,persistence
dlinear__default_cov,random_forest__default,7.369059750550528,6.66799948589869e-13,True,random_forest__default
dlinear__default_cov,random_forest__default_cov,7.3690597505505275,6.66799948589869e-13,True,random_forest__default_cov
dlinear__default_cov,random_forest__tuned,7.174025509816459,2.4773516571485743e-12,True,random_forest__tuned
