operator,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error
gp,4,0.95,mondrian,elevated_risk,26,0.9615384615384616,0.803630353237461,0.9990267121066649,0.011538461538461608,0.038461538461538464,1.277473311694164,0.3496360065097842,25.689935309424577,
gp,5,0.8,marginal,ALL,66,0.6363636363636364,0.5087394315103151,0.7513222169426667,-0.1636363636363637,0.36363636363636365,1.0227113530617713,0.129153593370743,46.3763815356658,
gp,5,0.8,marginal,baseline,33,0.8181818181818182,0.6453994405497312,0.9302121163336899,0.018181818181818188,0.18181818181818182,1.063750001526241,0.11452957438025196,20.023267613931385,
gp,5,0.8,marginal,elevated_risk,33,0.45454545454545453,0.2810661942938162,0.6364934689851531,-0.3454545454545455,0.5454545454545454,0.9861185138676198,0.1554768275536268,72.72949545740022,
gp,5,0.8,adaptive,ALL,66,0.6666666666666666,0.5398613431497498,0.7779692372780056,-0.13333333333333341,0.3333333333333333,1.0463539968667572,0.14313869971577414,35.36348243777909,
gp,5,0.8,adaptive,baseline,33,0.8484848484848485,0.6810101802895636,0.9489113006439188,0.048484848484848464,0.15151515151515152,1.0745927870964778,0.12032530031425781,17.79534200054108,
gp,5,0.8,adaptive,elevated_risk,33,0.48484848484848486,0.3079634436047322,0.6645555216114442,-0.3151515151515152,0.5151515151515151,1.0211743784198148,0.1830621486684278,52.93162287501709,
gp,5,0.8,mondrian,ALL,66,0.6212121212121212,0.4933571772023376,0.7378154230046877,-0.17878787878787883,0.3787878787878788,1.0343267973345531,0.14109678324728764,39.86908500137873,
gp,5,0.8,mondrian,baseline,33,0.7575757575757576,0.5774106822882981,0.8890767004411605,-0.042424242424242475,0.24242424242424243,1.059191414194622,0.11854798744727303,20.59856811308178,
gp,5,0.8,mondrian,elevated_risk,33,0.48484848484848486,0.3079634436047322,0.6645555216114442,-0.3151515151515152,0.5151515151515151,1.0121558204523,0.17632927668481035,59.13960188967568,
gp,5,0.9,marginal,ALL,66,0.7272727272727273,0.6036427957562944,0.8296733838204806,-0.17272727272727273,0.2727272727272727,1.0887371143431261,0.1841124370347477,30.589636725066885,
gp,5,0.9,marginal,baseline,33,0.9090909090909091,0.756683649240845,0.9808450570125951,0.009090909090909038,0.09090909090909091,1.1337866287044325,0.17515480023079014,17.982144679116946,
gp,5,0.9,marginal,elevated_risk,33,0.5454545454545454,0.36350653101484687,0.7189338057061838,-0.3545454545454546,0.45454545454545453,1.048567915393382,0.19904183170801026,43.19712877101682,
gp,5,0.9,adaptive,ALL,66,0.7575757575757576,0.6363888076622838,0.8546316735018541,-0.14242424242424245,0.24242424242424243,1.0864732265247221,0.1659155021528383,25.210446890793854,
gp,5,0.9,adaptive,baseline,33,0.9090909090909091,0.756683649240845,0.9808450570125951,0.009090909090909038,0.09090909090909091,1.1095221359599188,0.14744381873582504,16.408891016219766,
