horizon_hours,steps,lead_hours,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error,operator
1.5,1,1.65,3,0.8,adaptive,ALL,65,0.8615384615384616,0.7533617146788831,0.9346803759921305,0.06153846153846154,0.13846153846153847,1.1754022067754624,0.32624320898602754,46.78945619207751,,robi
1.5,1,1.65,3,0.8,adaptive,baseline,63,0.8571428571428571,0.746058549356512,0.9325368444285195,0.05714285714285705,0.14285714285714285,1.1736581930780103,0.3299377291048961,47.23971928092536,,robi
1.5,1,1.65,3,0.8,mondrian,ALL,65,0.8,0.6823120281183095,0.8889841651132548,0.0,0.2,1.1253396839612169,0.29371060808774146,64.80460278789813,,robi
1.5,1,1.65,3,0.8,mondrian,baseline,63,0.7936507936507936,0.6730266705316863,0.8852977866837404,-0.006349206349206438,0.20634920634920634,1.1203334176596524,0.2948109318183778,65.64424691820902,,robi
1.5,1,1.65,3,0.8,aci,ALL,65,0.8,0.6823120281183095,0.8889841651132548,0.0,0.2,1.1246041062084837,0.3040608270597703,66.19646082012468,,robi
1.5,1,1.65,3,0.8,aci,baseline,63,0.7936507936507936,0.6730266705316863,0.8852977866837404,-0.006349206349206438,0.20634920634920634,1.1210761444436133,0.3072247077276192,67.27162138923764,,robi
1.5,1,1.65,3,0.9,marginal,ALL,65,0.8615384615384616,0.7533617146788831,0.9346803759921305,-0.038461538461538436,0.13846153846153847,1.2219679334998184,0.3854283159333282,54.02191108116737,,robi
1.5,1,1.65,3,0.9,marginal,baseline,63,0.8571428571428571,0.746058549356512,0.9325368444285195,-0.04285714285714293,0.14285714285714285,1.2188226129837558,0.38814839213885505,54.30769774906219,,robi
1.5,1,1.65,3,0.9,adaptive,ALL,65,0.9230769230769231,0.8295437095110751,0.974551532980957,0.023076923076923106,0.07692307692307693,1.2704228611570216,0.41623742367060756,44.74298112146515,,robi
1.5,1,1.65,3,0.9,adaptive,baseline,63,0.9206349206349206,0.8244240502751522,0.9737276593559724,0.02063492063492056,0.07936507936507936,1.2703015732844392,0.4210365769416084,44.89390004967133,,robi
1.5,1,1.65,3,0.9,mondrian,ALL,65,0.8615384615384616,0.7533617146788831,0.9346803759921305,-0.038461538461538436,0.13846153846153847,1.2102119043034631,0.3708713665560121,55.48453400597206,,robi
