fold,tau,method,timestamp,group,y_true,allocation,point_forecast
0,0.8,aci,2025-04-28 13:31:00,baseline,87.61290323,93.10791015625,87.01664733886719
0,0.8,aci,2025-04-28 14:57:00,baseline,87.61290323,88.06942158070312,82.8860092163086
0,0.8,aci,2025-04-28 16:23:00,baseline,107.483871,90.08967935304688,85.35515594482422
0,0.8,aci,2025-04-28 17:48:00,baseline,108.3870968,107.41035043458984,101.07669830322266
0,0.8,aci,2025-04-28 19:14:00,baseline,108.3870968,116.4168071421875,109.57152557373047
0,0.8,aci,2025-04-28 20:39:00,baseline,108.3870968,109.47255165830079,102.79969787597656
0,0.8,aci,2025-04-28 22:05:00,baseline,107.9354839,115.92939906289062,109.41541290283203
0,0.8,aci,2025-04-28 23:31:00,baseline,87.61290323,112.48641130839843,106.13748931884766
0,0.8,aci,2025-04-29 00:56:00,baseline,60.06451613,85.61465036134766,79.28099822998047
0,0.8,aci,2025-04-29 02:22:00,baseline,61.87096774,71.9697627396289,65.83453369140625
0,0.8,aci,2025-04-29 03:48:00,baseline,61.87096774,85.22210693359375,79.13084411621094
0,0.8,aci,2025-04-29 05:13:00,baseline,82.19354839,86.56578895898437,81.12741088867188
0,0.8,aci,2025-04-29 06:39:00,baseline,83.09677419,88.34466134767578,83.61013793945312
0,0.8,aci,2025-04-29 08:04:00,baseline,87.16129032,92.00897561769531,87.2820816040039
0,0.8,aci,2025-04-29 09:30:00,baseline,87.16129032,93.22895910980469,88.76400756835938
0,0.8,aci,2025-04-29 10:56:00,baseline,87.16129032,85.1311153246875,81.1251449584961
0,0.8,aci,2025-04-29 12:21:00,baseline,107.9354839,89.97728035302734,84.53890228271484
0,0.8,aci,2025-04-29 13:47:00,baseline,108.3870968,111.50812484521484,105.16143035888672
0,0.8,aci,2025-04-29 15:12:00,baseline,108.3870968,113.90239396601562,107.72151947021484
0,0.8,aci,2025-04-29 16:38:00,baseline,108.3870968,110.12080383300781,104.029541015625
0,0.8,aci,2025-04-29 18:04:00,baseline,107.9354839,110.18739047869141,104.1512451171875
0,0.8,aci,2025-04-29 19:29:00,baseline,98.4516129,111.74070808740234,106.30233001708984
0,0.8,aci,2025-04-29 20:55:00,baseline,97.5483871,101.6567035840039,96.92218017578125
0,0.8,aci,2025-04-29 22:20:00,baseline,97.09677419,99.97210943339844,95.368408203125
0,0.8,aci,2025-04-29 23:46:00,baseline,65.48387097,98.1811412946289,93.8235855102539
0,0.8,aci,2025-04-30 01:12:00,baseline,65.93548387,79.57256957087891,75.24029541015625
0,0.8,aci,2025-04-30 02:37:00,baseline,88.96774194,86.33480880957032,82.38175201416016
0,0.8,aci,2025-04-30 04:03:00,baseline,89.41935484,98.54023324708984,93.80570983886719
0,0.8,aci,2025-04-30 05:29:00,baseline,91.22580645,97.0697809421875,92.46607971191406
0,0.8,aci,2025-04-30 06:54:00,baseline,92.58064516,83.8720821515625,79.5145263671875
0,0.8,aci,2025-04-30 08:20:00,baseline,92.58064516,94.01556817451171,88.42816925048828
0,0.8,aci,2025-04-30 09:45:00,baseline,92.58064516,95.30693123193359,89.8685531616211
0,0.8,aci,2025-04-30 11:11:00,baseline,112.9032258,105.87071573,101.13619232177734
0,0.8,aci,2025-04-30 12:37:00,baseline,112.4516129,116.7451139977539,110.56423950195312
0,0.8,aci,2025-04-30 14:02:00,baseline,112.0,120.53324890136719,114.44198608398438
0,0.8,aci,2025-04-30 15:28:00,baseline,111.0967742,105.1832164899414,99.59581756591797
0,0.8,aci,2025-04-30 16:53:00,baseline,91.67741935,108.6639876859375,102.1500015258789
0,0.8,aci,2025-04-30 18:19:00,baseline,89.41935484,97.31777145166015,90.97107696533203
0,0.8,aci,2025-04-30 19:45:00,baseline,63.22580645,93.27452531367187,87.0936508178711
0,0.9,marginal,2025-04-26 23:00:00,baseline,112.0,116.1490360125,105.90873718261719
0,0.9,marginal,2025-04-27 00:25:00,baseline,112.0,120.85608252128907,110.61578369140625
0,0.9,marginal,2025-04-27 01:51:00,baseline,111.5483871,115.27469976982422,105.0344009399414
0,0.9,marginal,2025-04-27 03:17:00,baseline,111.0967742,111.8443485125,101.60404968261719
0,0.9,marginal,2025-04-27 04:42:00,baseline,92.12903226,114.51012762626954,104.26982879638672
0,0.9,marginal,2025-04-27 06:08:00,baseline,58.70967742,90.7779422625,80.53764343261719
0,0.9,marginal,2025-04-27 07:33:00,baseline,59.61290323,70.39109762749024,60.15079879760742
0,0.9,marginal,2025-04-27 08:59:00,baseline,59.61290323,83.05873449882813,72.81843566894531
0,0.9,marginal,2025-04-27 10:25:00,baseline,80.83870968,96.24750860771485,86.00720977783203
0,0.9,marginal,2025-04-27 11:50:00,baseline,81.74193548,96.63622625908204,86.39592742919922
0,0.9,marginal,2025-04-27 13:16:00,baseline,86.70967742,97.08978613457032,86.8494873046875
0,0.9,marginal,2025-04-27 14:42:00,baseline,87.61290323,97.87047918876954,87.63018035888672
0,0.9,marginal,2025-04-27 16:07:00,baseline,87.61290323,94.68969305595704,84.44939422607422
0,0.9,marginal,2025-04-27 17:33:00,baseline,105.6774194,97.68092688164063,87.44062805175781
0,0.9,marginal,2025-04-27 18:58:00,baseline,106.1290323,108.57559546074219,98.33529663085938
0,0.9,marginal,2025-04-27 20:24:00,baseline,106.1290323,116.24503668388672,106.0047378540039
0,0.9,marginal,2025-04-27 21:50:00,baseline,106.1290323,108.64016302666016,98.39986419677734
