Timestamp,Gbps,target,hour,dayofweek,dayofyear,month,lag_1,lag_2,lag_3,lag_24,rolling_mean_24,rolling_std_24,is_weekend,is_holiday,is_offer,is_event,is_political_gathering,is_powercut,is_rain,event,is_drama
5/15/2025 5:03,53.29032258,53.29032258,5,3,135,5,52.83870968,53.29032258,84,94.83870968,82.94623656,13.75215321,0,0,0,0,0,0,1,0,1
5/15/2025 6:29,71.80645161,71.80645161,6,3,135,5,53.29032258,52.83870968,53.29032258,94.83870968,81.21505376,14.76764086,0,0,0,0,0,0,1,0,1
5/15/2025 7:55,72.70967742,72.70967742,7,3,135,5,71.80645161,53.29032258,52.83870968,94.83870968,80.25537634,14.59113524,0,0,0,0,0,0,1,0,1
5/15/2025 9:20,80.38709677,80.38709677,9,3,135,5,72.70967742,71.80645161,53.29032258,94.83870968,79.33333333,14.32630338,0,0,0,0,0,0,1,0,1
5/15/2025 10:46,80.83870968,80.83870968,10,3,135,5,80.38709677,72.70967742,71.80645161,93.93548387,78.7311828,13.94489146,0,0,0,0,0,0,1,0,1
5/15/2025 12:11,80.83870968,80.83870968,12,3,135,5,80.83870968,80.38709677,72.70967742,79.93548387,78.18548387,13.57539967,0,0,0,0,0,0,1,0,1
5/15/2025 13:37,99.80645161,99.80645161,13,3,135,5,80.83870968,80.83870968,80.38709677,79.48387097,78.22311828,13.58171256,0,0,0,0,0,0,1,0,1
5/15/2025 15:03,100.7096774,100.7096774,15,3,135,5,99.80645161,80.83870968,80.83870968,77.67741935,79.06989247,14.2793393,0,0,0,0,0,0,1,0,1
5/15/2025 16:28,100.7096774,100.7096774,16,3,135,5,100.7096774,99.80645161,80.83870968,55.5483871,80.02956989,14.94035531,0,0,0,0,0,0,1,0,1
5/15/2025 17:54,100.7096774,100.7096774,17,3,135,5,100.7096774,100.7096774,99.80645161,74.96774194,81.91129032,14.56213762,0,0,0,0,0,0,1,0,1
5/15/2025 19:19,100.7096774,100.7096774,19,3,135,5,100.7096774,100.7096774,100.7096774,75.41935484,82.98387096,14.97075524,0,0,0,0,0,0,1,0,1
5/15/2025 20:45,92.12903226,92.12903226,20,3,135,5,100.7096774,100.7096774,100.7096774,75.41935484,84.0376344,15.30156724,0,0,0,0,0,0,1,0,1
5/15/2025 22:11,53.29032258,53.29032258,22,3,135,5,92.12903226,100.7096774,100.7096774,79.03225806,84.73387096,15.27250324,0,0,0,0,0,0,1,0,1
5/15/2025 23:36,55.09677419,55.09677419,23,3,135,5,53.29032258,92.12903226,100.7096774,79.03225806,83.66129032,16.54153299,0,0,0,0,0,0,1,0,1
5/16/2025 1:02,55.5483871,55.5483871,1,4,136,5,55.09677419,53.29032258,92.12903226,95.74193548,82.66397849,17.52506989,1,0,0,0,0,0,1,0,1
5/16/2025 2:28,74.51612903,74.51612903,2,4,136,5,55.5483871,55.09677419,53.29032258,96.64516129,80.98924731,18.13099036,1,0,0,0,0,0,1,0,1
5/16/2025 3:53,74.96774194,74.96774194,3,4,136,5,74.51612903,55.5483871,55.09677419,96.64516129,80.0672043,17.86086852,1,0,0,0,0,0,1,0,1
5/16/2025 5:19,74.96774194,74.96774194,5,4,136,5,74.96774194,74.51612903,55.5483871,96.64516129,79.16397849,17.53114076,1,0,0,0,0,0,1,0,1
5/16/2025 6:44,85.35483871,85.35483871,6,4,136,5,74.96774194,74.96774194,74.51612903,94.38709677,78.26075269,17.14551235,1,0,0,0,0,0,1,0,1
5/16/2025 8:10,85.80645161,85.80645161,8,4,136,5,85.35483871,74.96774194,74.96774194,85.35483871,77.8844086,16.87311407,1,0,0,0,0,0,1,0,1
5/16/2025 9:36,111.0967742,111.0967742,9,4,136,5,85.80645161,85.35483871,74.96774194,85.35483871,77.9032258,16.88205691,1,0,0,0,0,0,1,0,1
5/16/2025 11:01,113.3548387,113.3548387,11,4,136,5,111.0967742,85.80645161,85.35483871,84,78.97580645,18.14646122,1,0,0,0,0,0,1,0,1
5/16/2025 12:27,113.8064516,113.8064516,12,4,136,5,113.3548387,111.0967742,85.80645161,53.29032258,80.19892473,19.44281935,1,0,0,0,0,0,1,0,1
5/16/2025 13:52,113.8064516,113.8064516,13,4,136,5,113.8064516,113.3548387,111.0967742,52.83870968,82.7204301,19.72345262,1,0,0,0,0,0,1,0,1
5/16/2025 15:18,113.3548387,113.3548387,15,4,136,5,113.8064516,113.8064516,113.3548387,53.29032258,85.26075268,19.63346876,1,0,0,0,0,0,1,0,1
5/16/2025 16:44,104.7741935,104.7741935,16,4,136,5,113.3548387,113.8064516,113.8064516,71.80645161,87.76344086,19.20453718,1,0,0,0,0,0,1,0,1
5/16/2025 18:09,104.3225806,104.3225806,18,4,136,5,104.7741935,113.3548387,113.8064516,72.70967742,89.13709677,19.19259547,1,0,0,0,0,0,1,0,1
5/16/2025 19:35,103.4193548,103.4193548,19,4,136,5,104.3225806,104.7741935,113.3548387,80.38709677,90.45430107,19.1007395,1,0,0,0,0,0,1,0,1
5/16/2025 21:00,63.67741935,63.67741935,21,4,136,5,103.4193548,104.3225806,104.7741935,80.83870968,91.41397848,19.15147879,1,0,0,0,0,0,1,0,1
5/16/2025 22:26,64.12903226,64.12903226,22,4,136,5,63.67741935,103.4193548,104.3225806,80.83870968,90.69892472,19.87037272,1,0,0,0,0,0,1,0,1
5/16/2025 23:52,64.12903226,64.12903226,23,4,136,5,64.12903226,63.67741935,103.4193548,99.80645161,90.00268816,20.51323097,1,0,0,0,0,0,1,0,1
5/17/2025 1:17,86.25806452,86.25806452,1,5,137,5,64.12903226,64.12903226,63.67741935,100.7096774,88.51612902,21.05740242,1,0,0,1,0,0,0,0,0
5/17/2025 2:43,86.70967742,86.70967742,2,5,137,5,86.25806452,64.12903226,64.12903226,100.7096774,87.91397849,20.89959508,1,0,0,1,0,0,0,0,0
5/17/2025 4:09,92.12903226,92.12903226,4,5,137,5,86.70967742,86.25806452,64.12903226,100.7096774,87.33064515,20.72154359,1,0,0,1,0,0,0,0,0
5/17/2025 5:34,93.03225806,93.03225806,5,5,137,5,92.12903226,86.70967742,86.25806452,100.7096774,86.97311827,20.5540144,1,0,0,1,0,0,0,0,0
5/17/2025 7:00,93.03225806,93.03225806,7,5,137,5,93.03225806,92.12903226,86.70967742,92.12903226,86.6532258,20.39001978,1,0,0,1,0,0,0,0,0
5/17/2025 8:25,108.8387097,108.8387097,8,5,137,5,93.03225806,93.03225806,92.12903226,53.29032258,86.69086021,20.40139643,1,0,0,1,0,0,0,0,0
5/17/2025 9:51,108.8387097,108.8387097,9,5,137,5,108.8387097,93.03225806,93.03225806,55.09677419,89.00537634,19.58188397,1,0,0,1,0,0,0,0,0
5/17/2025 11:17,108.8387097,108.8387097,11,5,137,5,108.8387097,108.8387097,93.03225806,55.5483871,91.24462365,18.58304565,1,0,0,1,0,0,0,0,0
5/17/2025 12:42,108.8387097,108.8387097,12,5,137,5,108.8387097,108.8387097,108.8387097,74.51612903,93.46505376,17.26970656,1,0,0,1,0,0,0,0,0
5/17/2025 14:08,108.3870968,108.3870968,14,5,137,5,108.8387097,108.8387097,108.8387097,74.96774194,94.89516129,17.05207645,1,0,0,1,0,0,0,0,0
5/17/2025 15:33,88.06451613,88.06451613,15,5,137,5,108.3870968,108.8387097,108.8387097,74.96774194,96.28763441,16.71523763,1,0,0,1,0,0,0,0,0
5/17/2025 16:59,61.87096774,61.87096774,16,5,137,5,88.06451613,108.3870968,108.8387097,85.35483871,96.83333333,16.19462585,1,0,0,1,0,0,0,0,0
5/17/2025 18:25,63.22580645,63.22580645,18,5,137,5,61.87096774,88.06451613,108.3870968,85.80645161,95.85483871,17.56942524,1,0,0,1,0,0,0,0,0
5/17/2025 19:50,63.67741935,63.67741935,19,5,137,5,63.22580645,61.87096774,88.06451613,111.0967742,94.91397849,18.69920553,1,0,0,1,0,0,0,0,0
5/17/2025 21:16,86.70967742,86.70967742,21,5,137,5,63.67741935,63.22580645,61.87096774,113.3548387,92.93817204,19.40678377,1,0,0,1,0,0,0,0,0
5/17/2025 22:42,87.61290323,87.61290323,22,5,137,5,86.70967742,63.67741935,63.22580645,113.8064516,91.82795699,18.94466416,1,0,0,1,0,0,0,0,0
5/18/2025 0:07,87.61290323,87.61290323,0,6,138,5,87.61290323,86.70967742,63.67741935,113.8064516,90.73655914,18.3691989,0,0,0,0,0,0,0,0,0
5/18/2025 1:33,92.58064516,92.58064516,1,6,138,5,87.61290323,87.61290323,86.70967742,113.3548387,89.64516129,17.705049,0,0,0,0,0,0,0,0,0
5/18/2025 2:58,92.58064516,92.58064516,2,6,138,5,92.58064516,87.61290323,87.61290323,104.7741935,88.77956989,16.98882981,0,0,0,0,0,0,0,0,0
5/18/2025 4:24,116.9677419,116.9677419,4,6,138,5,92.58064516,92.58064516,87.61290323,104.3225806,88.27150538,16.6690195,0,0,0,0,0,0,0,0,0
5/18/2025 5:50,117.4193548,117.4193548,5,6,138,5,116.9677419,92.58064516,92.58064516,103.4193548,88.7983871,17.38298434,0,0,0,0,0,0,0,0,0
5/18/2025 7:15,117.8709677,117.8709677,7,6,138,5,117.4193548,116.9677419,92.58064516,63.67741935,89.38172043,18.11447626,0,0,0,0,0,0,0,0,0
5/18/2025 8:41,117.8709677,117.8709677,8,6,138,5,117.8709677,117.4193548,116.9677419,64.12903226,91.63978495,18.14871099,0,0,0,0,0,0,0,0,0
5/18/2025 10:06,117.4193548,117.4193548,10,6,138,5,117.8709677,117.8709677,117.4193548,64.12903226,93.87903226,17.92075951,0,0,0,0,0,0,0,0,0
5/18/2025 11:32,104.3225806,104.3225806,11,6,138,5,117.4193548,117.8709677,117.8709677,86.25806452,96.09946236,17.36724822,0,0,0,0,0,0,0,0,0
5/18/2025 12:58,104.3225806,104.3225806,12,6,138,5,104.3225806,117.4193548,117.8709677,86.70967742,96.85215053,17.31355307,0,0,0,0,0,0,0,0,0
5/18/2025 14:23,102.9677419,102.9677419,14,6,138,5,104.3225806,104.3225806,117.4193548,92.12903226,97.5860215,17.23806673,0,0,0,0,0,0,0,0,0
5/18/2025 15:49,67.29032258,67.29032258,15,6,138,5,102.9677419,104.3225806,104.3225806,93.03225806,98.0376344,17.23086337,0,0,0,0,0,0,0,0,0
5/18/2025 17:15,68.19354839,68.19354839,17,6,138,5,67.29032258,102.9677419,104.3225806,93.03225806,96.96505375,18.32258537,0,0,0,0,0,0,0,0,0
5/18/2025 18:40,68.19354839,68.19354839,18,6,138,5,68.19354839,67.29032258,102.9677419,108.8387097,95.93010752,19.23325924,0,0,0,0,0,0,0,0,0
5/18/2025 20:06,92.58064516,92.58064516,20,6,138,5,68.19354839,68.19354839,67.29032258,108.8387097,94.23655913,19.8274844,0,0,0,0,0,0,0,0,0
5/18/2025 21:31,93.03225806,93.03225806,21,6,138,5,92.58064516,68.19354839,68.19354839,108.8387097,93.55913977,19.58312926,0,0,0,0,0,0,0,0,0
5/18/2025 22:57,100.2580645,100.2580645,22,6,138,5,93.03225806,92.58064516,68.19354839,108.8387097,92.90053762,19.3108193,0,0,0,0,0,0,0,0,0
5/19/2025 0:23,101.1612903,101.1612903,0,0,139,5,100.2580645,93.03225806,92.58064516,108.3870968,92.54301074,19.0809695,0,0,0,1,0,0,1,0,0
5/19/2025 1:48,101.1612903,101.1612903,1,0,139,5,101.1612903,100.2580645,93.03225806,88.06451613,92.24193547,18.87600535,0,0,0,1,0,0,1,0,0
5/19/2025 3:14,121.483871,121.483871,3,0,139,5,101.1612903,101.1612903,100.2580645,61.87096774,92.78763439,18.9391927,0,0,0,1,0,0,1,0,0
5/19/2025 4:39,122.3870968,122.3870968,4,0,139,5,121.483871,101.1612903,101.1612903,63.22580645,95.27150536,18.61451329,0,0,0,1,0,0,1,0,0
5/19/2025 6:05,122.3870968,122.3870968,6,0,139,5,122.3870968,121.483871,101.1612903,63.67741935,97.73655913,18.09635459,0,0,0,1,0,0,1,0,0
5/19/2025 7:31,121.9354839,121.9354839,7,0,139,5,122.3870968,122.3870968,121.483871,86.70967742,100.1827957,17.23999569,0,0,0,1,0,0,1,0,0
5/19/2025 8:56,110.1935484,110.1935484,8,0,139,5,121.9354839,122.3870968,122.3870968,87.61290323,101.6505376,17.53995875,0,0,0,1,0,0,1,0,0
5/19/2025 10:22,109.2903226,109.2903226,10,0,139,5,110.1935484,121.9354839,122.3870968,87.61290323,102.5913978,17.35891719,0,0,0,1,0,0,1,0,0
5/19/2025 11:48,74.51612903,74.51612903,11,0,139,5,109.2903226,110.1935484,121.9354839,92.58064516,103.4946236,17.10781264,0,0,0,1,0,0,1,0,0
5/19/2025 13:13,76.32258065,76.32258065,13,0,139,5,74.51612903,109.2903226,110.1935484,92.58064516,102.7419355,17.98383103,0,0,0,1,0,0,1,0,0
5/19/2025 14:39,76.77419355,76.77419355,14,0,139,5,76.32258065,74.51612903,109.2903226,116.9677419,102.0645161,18.67611246,0,0,0,1,0,0,1,0,0
5/19/2025 16:04,102.516129,102.516129,16,0,139,5,76.77419355,76.32258065,74.51612903,117.4193548,100.3897849,19.07937192,0,0,0,1,0,0,1,0,0
5/19/2025 17:30,102.9677419,102.9677419,17,0,139,5,102.516129,76.77419355,76.32258065,117.8709677,99.7688172,18.74053572,0,0,0,1,0,0,1,0,0
5/19/2025 18:56,102.9677419,102.9677419,18,0,139,5,102.9677419,102.516129,76.77419355,117.8709677,99.14784945,18.35763964,0,0,0,1,0,0,1,0,0
5/19/2025 20:21,115.1612903,115.1612903,20,0,139,5,102.9677419,102.9677419,102.516129,117.4193548,98.52688171,17.94417607,0,0,0,1,0,0,1,0,0
5/19/2025 21:47,115.6129032,115.6129032,21,0,139,5,115.1612903,102.9677419,102.9677419,104.3225806,98.43279569,17.84646478,0,0,0,1,0,0,1,0,0
5/19/2025 23:12,133.6774194,133.6774194,23,0,139,5,115.6129032,115.1612903,102.9677419,104.3225806,98.9032258,18.15461403,0,0,0,1,0,0,1,0,0
5/20/2025 0:38,133.6774194,133.6774194,0,1,140,5,133.6774194,115.6129032,115.1612903,102.9677419,100.1263441,19.47634121,0,0,0,0,1,0,1,0,0
5/20/2025 2:04,134.1290323,134.1290323,2,1,140,5,133.6774194,133.6774194,115.6129032,67.29032258,101.405914,20.64487184,0,0,0,0,1,0,1,0,0
5/20/2025 3:29,134.1290323,134.1290323,3,1,140,5,134.1290323,133.6774194,133.6774194,68.19354839,104.1908602,20.34873519,0,0,0,0,1,0,1,0,0
5/20/2025 4:55,134.1290323,134.1290323,4,1,140,5,134.1290323,134.1290323,133.6774194,68.19354839,106.938172,19.718647,0,0,0,0,1,0,1,0,0
5/20/2025 6:20,112,112,6,1,140,5,134.1290323,134.1290323,134.1290323,92.58064516,109.6854839,18.65012833,0,0,0,0,1,0,1,0,0
5/20/2025 7:46,112,112,7,1,140,5,112,134.1290323,134.1290323,93.03225806,110.4946237,18.29361506,0,0,0,0,1,0,1,0,0
5/20/2025 9:12,110.6451613,110.6451613,9,1,140,5,112,112,134.1290323,100.2580645,111.2849462,17.91214964,0,0,0,0,1,0,1,0,0
5/20/2025 10:37,72.25806452,72.25806452,10,1,140,5,110.6451613,112,112,101.1612903,111.7177419,17.75896481,0,0,0,0,1,0,1,0,0
5/20/2025 12:03,73.16129032,73.16129032,12,1,140,5,72.25806452,110.6451613,112,101.1612903,110.5134409,19.40929675,0,0,0,0,1,0,1,0,0
5/20/2025 13:29,73.16129032,73.16129032,13,1,140,5,73.16129032,72.25806452,110.6451613,121.483871,109.3467742,20.78840832,0,0,0,0,1,0,1,0,0
5/20/2025 14:54,99.80645161,99.80645161,14,1,140,5,73.16129032,73.16129032,72.25806452,122.3870968,107.3333333,21.87356717,0,0,0,0,1,0,1,0,0
5/20/2025 16:20,100.2580645,100.2580645,16,1,140,5,99.80645161,73.16129032,73.16129032,122.3870968,106.3924731,21.68270254,0,0,0,0,1,0,1,0,0
5/20/2025 17:45,104.3225806,104.3225806,17,1,140,5,100.2580645,99.80645161,73.16129032,121.9354839,105.4704301,21.44214625,0,0,0,0,1,0,1,0,0
5/20/2025 19:11,104.3225806,104.3225806,19,1,140,5,104.3225806,100.2580645,99.80645161,110.1935484,104.7365591,21.15358289,0,0,0,0,1,0,1,0,0
5/20/2025 20:37,104.7741935,104.7741935,20,1,140,5,104.3225806,104.3225806,100.2580645,109.2903226,104.4919355,21.12165595,0,0,0,0,1,0,1,0,0
5/20/2025 22:02,128.2580645,128.2580645,22,1,140,5,104.7741935,104.3225806,104.3225806,74.51612903,104.3037634,21.09715146,0,0,0,0,1,0,1,0,0
5/20/2025 23:28,127.3548387,127.3548387,23,1,140,5,128.2580645,104.7741935,104.3225806,76.32258065,106.5430107,20.64527453,0,0,0,0,1,0,1,0,0
5/21/2025 0:53,127.3548387,127.3548387,0,2,141,5,127.3548387,128.2580645,104.7741935,76.77419355,108.6693548,20.01583605,0,0,0,1,0,0,1,0,0
5/21/2025 2:19,127.3548387,127.3548387,2,2,141,5,127.3548387,127.3548387,128.2580645,102.516129,110.7768817,19.15590596,0,0,0,1,0,0,1,0,0
5/21/2025 3:45,108.3870968,108.3870968,3,2,141,5,127.3548387,127.3548387,127.3548387,102.9677419,111.811828,19.36009202,0,0,0,1,0,0,1,0,0
5/21/2025 5:10,107.483871,107.483871,5,2,141,5,108.3870968,127.3548387,127.3548387,102.9677419,112.0376344,19.28390853,0,0,0,1,0,0,1,0,0
5/21/2025 6:36,69.5483871,69.5483871,6,2,141,5,107.483871,108.3870968,127.3548387,115.1612903,112.2258065,19.21346217,0,0,0,1,0,0,1,0,0
5/21/2025 8:02,70.90322581,70.90322581,8,2,141,5,69.5483871,107.483871,108.3870968,115.6129032,110.3252688,21.07612493,0,0,0,1,0,0,1,0,0
5/21/2025 9:27,71.35483871,71.35483871,9,2,141,5,70.90322581,69.5483871,107.483871,133.6774194,108.4623656,22.51523018,0,0,0,1,0,0,1,0,0
5/21/2025 10:53,93.03225806,93.03225806,10,2,141,5,71.35483871,70.90322581,69.5483871,133.6774194,105.8655914,23.06781167,0,0,0,1,0,0,1,0,0
5/21/2025 12:18,94.38709677,94.38709677,12,2,141,5,93.03225806,71.35483871,70.90322581,134.1290323,104.172043,22.42011193,0,0,0,1,0,0,1,0,0
5/21/2025 13:44,94.38709677,94.38709677,13,2,141,5,94.38709677,93.03225806,71.35483871,134.1290323,102.516129,21.56257564,0,0,0,1,0,0,1,0,0
5/21/2025 15:10,103.4193548,103.4193548,15,2,141,5,94.38709677,94.38709677,93.03225806,134.1290323,100.860215,20.5305961,0,0,0,1,0,0,1,0,0
5/21/2025 16:35,103.4193548,103.4193548,16,2,141,5,103.4193548,94.38709677,94.38709677,112,99.58064515,19.28624591,0,0,0,1,0,0,1,0,0
5/21/2025 18:01,124.6451613,124.6451613,18,2,141,5,103.4193548,103.4193548,94.38709677,112,99.22311827,19.12486542,0,0,0,1,0,0,1,0,0
5/21/2025 19:26,125.0967742,125.0967742,19,2,141,5,124.6451613,103.4193548,103.4193548,110.6451613,99.74999999,19.65889558,0,0,0,1,0,0,1,0,0
5/21/2025 20:52,125.5483871,125.5483871,20,2,141,5,125.0967742,124.6451613,103.4193548,72.25806452,100.3521505,20.2204292,0,0,0,1,0,0,1,0,0
5/21/2025 22:18,125.5483871,125.5483871,22,2,141,5,125.5483871,125.0967742,124.6451613,73.16129032,102.5725806,19.92503085,0,0,0,1,0,0,1,0,0
5/21/2025 23:43,124.6451613,124.6451613,23,2,141,5,125.5483871,125.5483871,125.0967742,73.16129032,104.7553763,19.42619366,0,0,0,1,0,0,1,0,0
5/22/2025 1:09,108.3870968,108.3870968,1,3,142,5,124.6451613,125.5483871,125.5483871,99.80645161,106.9005376,18.61117835,0,0,0,0,0,0,0,0,0
5/22/2025 2:35,108.3870968,108.3870968,2,3,142,5,108.3870968,124.6451613,125.5483871,100.2580645,107.2580645,18.55129558,0,0,0,0,0,0,0,0,0
5/22/2025 4:00,107.0322581,107.0322581,4,3,142,5,108.3870968,108.3870968,124.6451613,104.3225806,107.5967742,18.49204811,0,0,0,0,0,0,0,0,0
5/22/2025 5:26,67.29032258,67.29032258,5,3,142,5,107.0322581,108.3870968,108.3870968,104.3225806,107.7096774,18.47945604,0,0,0,0,0,0,0,0,0
5/22/2025 6:51,67.74193548,67.74193548,6,3,142,5,67.29032258,107.0322581,108.3870968,104.7741935,106.1666667,20.23705968,0,0,0,0,0,0,0,0,0
5/22/2025 8:17,67.74193548,67.74193548,8,3,142,5,67.74193548,67.29032258,107.0322581,128.2580645,104.6236559,21.7063077,0,0,0,0,0,0,0,0,0
5/22/2025 9:43,89.87096774,89.87096774,9,3,142,5,67.74193548,67.74193548,67.29032258,127.3548387,102.1021505,22.34692036,0,0,0,0,0,0,0,0,0
5/22/2025 11:08,91.22580645,91.22580645,11,3,142,5,89.87096774,67.74193548,67.74193548,127.3548387,100.5403226,21.80866577,0,0,0,0,0,0,0,0,0
5/22/2025 12:34,98,98,12,3,142,5,91.22580645,89.87096774,67.74193548,127.3548387,99.03494624,21.11311761,0,0,0,0,0,0,0,0,0
5/22/2025 13:59,98.90322581,98.90322581,13,3,142,5,98,91.22580645,89.87096774,108.3870968,97.81182796,20.23311564,0,0,0,0,0,0,0,0,0
5/22/2025 15:25,118.3225806,118.3225806,15,3,142,5,98.90322581,98,91.22580645,107.483871,97.41666667,20.10983261,0,0,0,0,0,0,0,0,0
5/22/2025 16:51,118.3225806,118.3225806,16,3,142,5,118.3225806,98.90322581,98,69.5483871,97.86827957,20.4643244,0,0,0,0,0,0,0,0,0
5/22/2025 18:16,118.3225806,118.3225806,18,3,142,5,118.3225806,118.3225806,98.90322581,70.90322581,99.90053763,19.94489971,0,0,0,0,0,0,0,0,0
5/22/2025 19:42,117.8709677,117.8709677,19,3,142,5,118.3225806,118.3225806,118.3225806,71.35483871,101.8763441,19.285288,0,0,0,0,0,0,0,0,0
5/22/2025 21:08,116.9677419,116.9677419,21,3,142,5,117.8709677,118.3225806,118.3225806,93.03225806,103.8145161,18.40170491,0,0,0,0,0,0,0,0,0
5/22/2025 22:33,100.2580645,100.2580645,22,3,142,5,116.9677419,117.8709677,118.3225806,94.38709677,104.8118279,18.44050624,0,0,0,0,0,0,0,0,0
5/22/2025 23:59,98.90322581,98.90322581,23,3,142,5,100.2580645,116.9677419,117.8709677,94.38709677,105.0564516,18.33484184,0,0,0,0,0,0,0,0,0
5/23/2025 1:24,65.48387097,65.48387097,1,4,143,5,98.90322581,100.2580645,116.9677419,103.4193548,105.2446236,18.24352777,1,0,0,0,1,0,1,0,0
5/23/2025 2:50,66.83870968,66.83870968,2,4,143,5,65.48387097,98.90322581,100.2580645,103.4193548,103.6639785,19.97022603,1,0,0,0,1,0,1,0,0
5/23/2025 4:16,67.29032258,67.29032258,4,4,143,5,66.83870968,65.48387097,98.90322581,124.6451613,102.1397849,21.33879192,1,0,0,0,1,0,1,0,0
5/23/2025 5:41,89.41935484,89.41935484,5,4,143,5,67.29032258,66.83870968,65.48387097,125.0967742,99.75,21.91271248,1,0,0,0,1,0,1,0,0
5/23/2025 7:07,89.87096774,89.87096774,7,4,143,5,89.41935484,67.29032258,66.83870968,125.5483871,98.26344086,21.32060336,1,0,0,0,1,0,1,0,0
5/23/2025 8:32,90.77419355,90.77419355,8,4,143,5,89.87096774,89.41935484,67.29032258,125.5483871,96.77688172,20.56590219,1,0,0,0,1,0,1,0,0
5/23/2025 9:58,96.19354839,96.19354839,9,4,143,5,90.77419355,89.87096774,89.41935484,124.6451613,95.32795698,19.65555924,1,0,0,0,1,0,1,0,0
5/23/2025 11:24,96.64516129,96.64516129,11,4,143,5,96.19354839,90.77419355,89.87096774,108.3870968,94.14247311,18.64236067,1,0,0,0,1,0,1,0,0
5/23/2025 12:49,115.6129032,115.6129032,12,4,143,5,96.64516129,96.19354839,90.77419355,108.3870968,93.6532258,18.40483691,1,0,0,0,1,0,1,0,0
5/23/2025 14:15,116.9677419,116.9677419,14,4,143,5,115.6129032,96.64516129,96.19354839,107.0322581,93.95430107,18.71286405,1,0,0,0,1,0,1,0,0
5/23/2025 15:40,116.9677419,116.9677419,15,4,143,5,116.9677419,115.6129032,96.64516129,67.29032258,94.36827956,19.12022817,1,0,0,0,1,0,1,0,0
5/23/2025 17:06,116.9677419,116.9677419,17,4,143,5,116.9677419,116.9677419,115.6129032,67.74193548,96.43817203,18.74671555,1,0,0,0,1,0,1,0,0
5/23/2025 18:32,116.9677419,116.9677419,18,4,143,5,116.9677419,116.9677419,116.9677419,67.74193548,98.4892473,18.15408485,1,0,0,0,1,0,1,0,0
5/23/2025 19:57,104.7741935,104.7741935,19,4,143,5,116.9677419,116.9677419,116.9677419,89.87096774,100.5403226,17.28937858,1,0,0,0,1,0,1,0,0
5/23/2025 21:23,104.3225806,104.3225806,21,4,143,5,104.7741935,116.9677419,116.9677419,91.22580645,101.1612903,17.1566392,1,0,0,0,1,0,1,0,0
5/23/2025 22:49,103.4193548,103.4193548,22,4,143,5,104.3225806,104.7741935,116.9677419,98,101.7069892,17.03473332,1,0,0,0,1,0,1,0,0
5/24/2025 0:14,67.74193548,67.74193548,0,5,144,5,103.4193548,104.3225806,104.7741935,98.90322581,101.9327957,17.01936991,1,0,0,0,0,0,1,0,0
5/24/2025 1:40,67.74193548,67.74193548,1,5,144,5,67.74193548,103.4193548,104.3225806,118.3225806,100.6344086,18.3936817,1,0,0,0,0,0,1,0,0
5/24/2025 3:05,67.74193548,67.74193548,3,5,144,5,67.74193548,67.74193548,103.4193548,118.3225806,98.5268817,19.1606213,1,0,0,0,0,0,1,0,0
5/24/2025 4:31,87.61290323,87.61290323,4,5,144,5,67.74193548,67.74193548,67.74193548,118.3225806,96.41935482,19.66371581,1,0,0,0,0,0,1,0,0
5/24/2025 5:57,92.58064516,92.58064516,5,5,144,5,87.61290323,67.74193548,67.74193548,117.8709677,95.13978493,19.16941252,1,0,0,0,0,0,1,0,0
5/24/2025 7:22,92.58064516,92.58064516,7,5,144,5,92.58064516,87.61290323,67.74193548,116.9677419,94.08602149,18.55065822,1,0,0,0,0,0,1,0,0
5/24/2025 8:48,92.58064516,92.58064516,8,5,144,5,92.58064516,92.58064516,87.61290323,100.2580645,93.06989246,17.89927344,1,0,0,0,0,0,1,0,0
5/24/2025 10:13,110.6451613,110.6451613,10,5,144,5,92.58064516,92.58064516,92.58064516,98.90322581,92.74999999,17.83370692,1,0,0,0,0,0,1,0,0
5/24/2025 11:39,111.0967742,111.0967742,11,5,144,5,110.6451613,92.58064516,92.58064516,65.48387097,93.2392473,18.16778714,1,0,0,0,0,0,1,0,0
5/24/2025 13:05,111.0967742,111.0967742,13,5,144,5,111.0967742,110.6451613,92.58064516,66.83870968,95.13978493,17.51200405,1,0,0,0,0,0,1,0,0
5/24/2025 14:30,111.0967742,111.0967742,14,5,144,5,111.0967742,111.0967742,110.6451613,67.29032258,96.98387096,16.71432026,1,0,0,0,0,0,1,0,0
5/24/2025 15:56,110.6451613,110.6451613,15,5,144,5,111.0967742,111.0967742,111.0967742,89.41935484,98.80913977,15.69129392,1,0,0,0,0,0,1,0,0
5/24/2025 17:22,99.35483871,99.35483871,17,5,144,5,110.6451613,111.0967742,111.0967742,89.87096774,99.69354838,15.73715525,1,0,0,0,0,0,1,0,0
5/24/2025 18:47,98.4516129,98.4516129,18,5,144,5,99.35483871,110.6451613,111.0967742,90.77419355,100.0887097,15.598243,1,0,0,0,0,0,1,0,0
5/24/2025 20:13,62.77419355,62.77419355,20,5,144,5,98.4516129,99.35483871,110.6451613,96.19354839,100.4086021,15.47716856,1,0,0,0,0,0,1,0,0
5/24/2025 21:38,66.38709677,66.38709677,21,5,144,5,62.77419355,98.4516129,99.35483871,96.64516129,99.01612902,17.27215609,1,0,0,0,0,0,1,0,0
